web-scraper-order,web-scraper-start-url,Movie title,Rating,Movie links,Movie links-href,Director,Writers,Stars
"1771933130-292","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","Chung Seo-kyung",""
"1771933130-293","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","Sarah Waters",""
"1771933130-294","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","Park Chan-wook",""
"1771933130-295","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","","Kim Min-hee"
"1771933130-296","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","","Ha Jung-woo"
"1771933130-297","https://www.imdb.com/chart/top/","","","The Handmaiden","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_244","","","Cho Jin-woong"
"1771933135-298","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","Gillo Pontecorvo","",""
"1771933135-299","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","","Franco Solinas",""
"1771933135-300","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","","Gillo Pontecorvo",""
"1771933135-301","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","","","Brahim Hadjadj"
"1771933135-302","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","","","Jean Martin"
"1771933135-303","https://www.imdb.com/chart/top/","","","The Battle of Algiers","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_243","","","Yacef Saadi"
"1771933139-304","https://www.imdb.com/chart/top/","","","My Father and My Son","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_242","Çagan Irmak","",""
"1771933139-305","https://www.imdb.com/chart/top/","","","My Father and My Son","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_242","","Çagan Irmak",""
"1771933139-306","https://www.imdb.com/chart/top/","","","My Father and My Son","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_242","","","Çetin Tekindor"
"1771933139-307","https://www.imdb.com/chart/top/","","","My Father and My Son","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_242","","","Fikret Kuskan"
"1771933139-308","https://www.imdb.com/chart/top/","","","My Father and My Son","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_242","","","Hümeyra"
"1771933145-309","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","Carl Theodor Dreyer","",""
"1771933145-310","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","","Joseph Delteil",""
"1771933145-311","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","","Carl Theodor Dreyer",""
"1771933145-312","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","","","Maria Falconetti"
"1771933145-313","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","","","Eugene Silvain"
"1771933145-314","https://www.imdb.com/chart/top/","","","The Passion of Joan of Arc","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_241","","","André Berley"
"1771933149-315","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","Brad Bird","",""
"1771933149-316","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","Tim McCanlies",""
"1771933149-317","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","Brad Bird",""
"1771933149-318","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","Ted Hughes",""
"1771933149-319","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Tim McCanlies"
"1771933149-320","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Brad Bird"
"1771933149-321","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Ted Hughes"
"1771933149-322","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Eli Marienthal"
"1771933149-323","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Harry Connick Jr."
"1771933149-324","https://www.imdb.com/chart/top/","","","The Iron Giant","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_240","","","Jennifer Aniston"
"1771933153-325","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","Rob Reiner","",""
"1771933153-326","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","Stephen King",""
"1771933153-327","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","Raynold Gideon",""
"1771933153-328","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","Bruce A. Evans",""
"1771933153-329","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","","Wil Wheaton"
"1771933153-330","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","","River Phoenix"
"1771933153-331","https://www.imdb.com/chart/top/","","","Stand by Me","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_239","","","Corey Feldman"
"1771933159-332","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","Victor Fleming","",""
"1771933159-333","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","George Cukor","",""
"1771933159-334","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","Norman Taurog","",""
"1771933159-335","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","Noel Langley",""
"1771933159-336","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","Florence Ryerson",""
"1771933159-337","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","Edgar Allan Woolf",""
"1771933159-338","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Victor Fleming"
"1771933159-339","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","George Cukor"
"1771933159-340","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Norman Taurog"
"1771933159-341","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Noel Langley"
"1771933159-342","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Florence Ryerson"
"1771933159-343","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Edgar Allan Woolf"
"1771933159-344","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Judy Garland"
"1771933159-345","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Frank Morgan"
"1771933159-346","https://www.imdb.com/chart/top/","","","The Wizard of Oz","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_238","","","Ray Bolger"
"1771933164-347","https://www.imdb.com/chart/top/","","","Rush","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_237","Ron Howard","",""
"1771933164-348","https://www.imdb.com/chart/top/","","","Rush","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_237","","Peter Morgan",""
"1771933164-349","https://www.imdb.com/chart/top/","","","Rush","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_237","","","Daniel Brühl"
"1771933164-350","https://www.imdb.com/chart/top/","","","Rush","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_237","","","Chris Hemsworth"
"1771933164-351","https://www.imdb.com/chart/top/","","","Rush","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_237","","","Olivia Wilde"
"1771933169-352","https://www.imdb.com/chart/top/","","","The Exorcist","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_236","William Friedkin","",""
"1771933169-353","https://www.imdb.com/chart/top/","","","The Exorcist","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_236","","William Peter Blatty",""
"1771933169-354","https://www.imdb.com/chart/top/","","","The Exorcist","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_236","","","Ellen Burstyn"
"1771933169-355","https://www.imdb.com/chart/top/","","","The Exorcist","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_236","","","Max von Sydow"
"1771933169-356","https://www.imdb.com/chart/top/","","","The Exorcist","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_236","","","Linda Blair"
"1771933174-357","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","Lasse Hallström","",""
"1771933174-358","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","","Stephen P. Lindsey",""
"1771933174-359","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","","Kaneto Shindô",""
"1771933174-360","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","","","Richard Gere"
"1771933174-361","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","","","Joan Allen"
"1771933174-362","https://www.imdb.com/chart/top/","","","Hachi: A Dog's Tale","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_235","","","Cary-Hiroyuki Tagawa"
"1771933179-363","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","Tatsuya Yoshihara","",""
"1771933179-364","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","","Tatsuki Fujimoto",""
"1771933179-365","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","","Hiroshi Seko",""
"1771933179-366","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","","","Kikunosuke Toya"
"1771933179-367","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","","","Shiori Izawa"
"1771933179-368","https://www.imdb.com/chart/top/","","","Chainsaw Man - The Movie: Reze Arc","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_234","","","Tomori Kusunoki"
"1771933183-369","https://www.imdb.com/chart/top/","","","The Incredibles","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_233","Brad Bird","",""
"1771933183-370","https://www.imdb.com/chart/top/","","","The Incredibles","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_233","","Brad Bird",""
"1771933183-371","https://www.imdb.com/chart/top/","","","The Incredibles","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_233","","","Craig T. Nelson"
"1771933183-372","https://www.imdb.com/chart/top/","","","The Incredibles","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_233","","","Samuel L. Jackson"
"1771933183-373","https://www.imdb.com/chart/top/","","","The Incredibles","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_233","","","Holly Hunter"
"1771933189-374","https://www.imdb.com/chart/top/","","","Platoon","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_232","Oliver Stone","",""
"1771933189-375","https://www.imdb.com/chart/top/","","","Platoon","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_232","","Oliver Stone",""
"1771933189-376","https://www.imdb.com/chart/top/","","","Platoon","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_232","","","Charlie Sheen"
"1771933189-377","https://www.imdb.com/chart/top/","","","Platoon","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_232","","","Tom Berenger"
"1771933189-378","https://www.imdb.com/chart/top/","","","Platoon","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_232","","","Willem Dafoe"
"1771933193-379","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","Terry George","",""
"1771933193-380","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","","Keir Pearson",""
"1771933193-381","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","","Terry George",""
"1771933193-382","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","","","Don Cheadle"
"1771933193-383","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","","","Sophie Okonedo"
"1771933193-384","https://www.imdb.com/chart/top/","","","Hotel Rwanda","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_231","","","Joaquin Phoenix"
"1771933198-385","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","Richard Linklater","",""
"1771933198-386","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","Richard Linklater",""
"1771933198-387","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","Julie Delpy",""
"1771933198-388","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","Ethan Hawke",""
"1771933198-389","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","","Richard Linklater"
"1771933198-390","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","","Julie Delpy"
"1771933198-391","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","","Ethan Hawke"
"1771933198-392","https://www.imdb.com/chart/top/","","","Before Sunset","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_230","","","Ethan Hawke"
